daily_screen_time_hours,social_media_hours,sleep_hours,addicted_label
3.59,0.99,6.56,0
10.66,3.6,8.42,1
11.1,5.79,6.13,1
4.51,0.59,6.79,0
10.5,3.51,7.68,1
10.51,4.68,8.35,1
8.28,1.12,5.27,1
11.8,4.82,8.86,1
8.39,4.11,7.53,1
4.12,0.56,4.85,0
6.01,4.8,5.68,1
6.23,5.27,7.62,1
7.64,3.96,7.56,0
3.84,1.79,6.49,0
9.95,2.79,7.92,1
4.55,0.78,8.46,0
7.63,5.32,5.65,1
11.92,3.75,7.34,1
7.85,4.8,8.33,1
5.02,5.39,7.5,1
5.21,2.41,5.23,0
7.98,6.0,6.23,1
11.51,5.03,7.99,1
10.45,1.2,7.76,1
7.88,4.29,5.97,1
9.02,4.47,5.13,1
10.08,2.19,8.26,1
3.91,2.06,8.1,0
9.33,3.31,6.27,1
11.83,3.12,5.57,1
4.97,1.68,5.1,0
4.04,5.98,4.51,1
4.24,1.76,5.16,0
3.44,4.21,5.56,1
11.6,1.38,8.62,1
11.53,3.4,7.95,1
11.21,4.89,7.03,1
4.8,5.55,5.94,1
4.15,0.57,7.04,0
9.13,5.81,5.37,1
7.32,1.82,6.69,1
11.48,2.87,5.16,1
5.62,3.93,6.23,0
11.41,3.61,4.98,1
5.48,5.85,6.25,1
3.83,5.91,6.35,1
7.94,5.22,8.07,1
11.33,1.09,5.22,1
4.25,4.15,5.43,1
6.27,2.61,7.75,1
6.03,4.99,6.19,1
4.86,2.36,8.34,0
6.82,5.27,6.34,1
5.5,2.46,7.9,0
5.6,2.97,6.67,0
11.21,1.72,6.07,1
9.95,4.02,8.15,1
8.5,4.84,6.97,1
6.84,2.26,7.94,1
9.6,5.57,4.76,1
7.64,3.72,5.98,1
5.09,4.68,6.95,1
10.62,5.42,8.35,1
4.95,5.45,5.16,1
10.21,3.58,6.15,1
9.16,0.61,5.73,1
4.9,3.21,7.06,0
7.1,5.08,8.77,1
7.97,3.12,8.87,1
7.41,2.78,8.86,1
8.35,3.04,6.17,1
7.74,2.36,4.53,0
4.52,2.68,8.75,0
11.18,4.54,7.77,1
10.55,1.1,8.06,1
8.11,1.92,7.16,1
3.57,5.31,8.16,1
11.75,4.38,7.72,1
3.45,4.32,8.87,1
11.68,1.49,5.94,1
3.15,1.0,5.09,0
5.52,3.35,6.7,0
5.07,4.34,8.4,1
11.51,2.22,8.91,1
10.78,5.93,8.32,1
5.21,4.98,5.39,1
9.93,1.3,6.61,1
9.92,4.74,5.87,1
10.65,1.79,8.52,1
5.75,5.76,6.24,1
5.73,5.46,8.04,1
8.75,0.9,7.52,1
9.74,3.41,5.45,1
7.16,4.47,7.99,1
10.38,3.83,8.42,1
5.65,0.58,5.12,0
8.66,3.54,6.22,1
3.79,1.86,5.53,0
10.65,5.81,5.1,1
11.46,3.28,6.78,1
6.2,2.06,8.06,0
6.0,3.84,7.15,0
3.24,4.08,4.54,1
7.74,4.9,8.26,1
8.35,5.17,8.11,1
11.48,3.77,7.38,1
4.42,2.49,4.64,0
7.41,4.17,5.14,1
8.21,2.21,6.64,1
9.13,0.96,8.19,1
10.07,1.6,6.44,1
8.95,4.37,7.63,1
9.24,2.92,4.66,1
7.66,3.61,5.79,1
5.86,5.8,5.06,1
4.53,4.27,8.4,1
9.26,0.84,8.1,1
11.58,2.19,6.59,1
8.83,2.11,8.21,1
10.97,1.72,7.68,1
10.32,2.72,5.34,1
11.43,3.67,8.71,1
10.74,4.54,5.65,1
3.13,4.64,6.84,1
7.97,4.28,4.98,1
7.29,3.62,5.49,0
5.99,1.04,7.82,0
9.15,2.26,5.88,1
11.16,5.93,8.07,1
11.11,3.63,7.71,1
11.57,2.83,6.83,1
8.37,3.01,5.63,1
5.11,2.34,4.56,0
8.81,2.13,5.64,1
11.05,5.48,8.81,1
3.6,2.21,6.95,0
10.1,2.11,5.89,1
6.82,4.77,7.79,1
10.89,5.0,8.51,1
10.62,0.68,7.01,1
11.12,1.7,7.3,1
11.28,3.17,8.17,1
11.11,4.36,8.69,1
8.63,4.49,6.59,1
6.75,4.06,7.15,1
10.74,5.8,5.42,1
5.72,0.6,8.73,0
3.87,4.65,6.33,1
8.4,3.12,7.34,1
9.8,3.75,5.43,1
6.39,1.12,6.01,0
9.67,5.64,7.58,1
10.83,5.52,7.1,1
3.29,2.72,8.09,0
5.63,3.94,8.54,0
9.55,5.79,4.66,1
11.04,5.47,7.79,1
8.96,4.5,4.86,1
6.53,3.15,8.95,0
7.6,4.33,8.48,1
9.49,3.13,6.7,1
5.75,1.51,8.77,0
6.81,5.73,7.19,1
8.42,1.56,7.12,1
7.23,2.55,6.89,1
8.22,1.93,4.58,1
3.17,0.92,7.89,0
5.09,2.08,6.41,0
4.81,3.55,4.77,0
8.66,4.1,6.25,1
4.76,1.58,6.81,0
11.64,1.66,6.92,1
10.27,3.99,5.56,1
3.23,5.68,6.32,1
6.55,1.35,7.34,1
9.67,2.94,8.83,1
6.23,3.67,8.77,0
5.53,4.18,6.25,1
6.15,3.4,7.26,0
3.19,1.81,5.69,0
5.91,0.56,7.68,0
6.86,5.45,8.03,1
8.55,2.21,6.05,1
10.57,3.9,6.69,1
4.27,2.86,7.54,0
3.1,3.03,8.31,0
10.71,4.31,6.11,1
11.02,0.89,6.74,1
10.96,2.41,8.52,1
4.64,1.5,6.91,0
11.19,2.71,4.73,1
6.14,4.13,7.69,1
10.27,3.35,8.13,1
10.5,1.3,6.48,1
3.07,4.03,5.15,1
8.14,1.32,7.78,1
5.45,0.58,8.73,0
9.19,2.55,6.62,1
11.97,3.71,6.26,1
6.75,3.96,4.75,1
9.27,2.86,5.46,1
5.03,1.34,7.67,0
3.24,3.01,4.82,0
3.67,3.98,6.37,0
3.07,5.48,5.68,1
10.2,4.56,7.35,1
9.73,5.77,4.72,1
10.49,5.26,5.91,1
8.04,0.77,8.6,1
10.84,1.13,8.92,1
5.27,3.0,6.33,0
6.26,5.21,8.0,1
8.56,0.75,8.65,1
6.43,5.85,7.41,1
5.1,1.7,7.47,0
3.7,5.88,4.99,1
5.76,5.88,5.27,1
8.49,5.85,5.27,1
8.71,4.63,5.87,1
4.36,3.96,6.33,0
9.67,1.94,4.67,1
11.3,3.33,5.63,1
5.27,5.51,9.0,1
5.48,5.67,5.84,1
5.43,4.48,7.33,1
7.34,1.06,4.96,1
7.88,5.22,8.42,1
5.17,3.36,6.93,0
10.41,3.82,5.9,1
6.4,0.51,7.53,0
3.26,3.21,8.98,0
3.53,5.07,8.51,1
10.59,1.4,6.15,1
10.59,1.03,7.27,1
8.49,3.92,8.47,1
3.82,0.88,5.4,0
6.85,0.73,7.09,1
7.84,3.78,8.44,1
5.9,3.78,6.29,0
4.69,3.2,4.76,0
7.44,4.82,5.68,1
9.79,3.0,7.33,1
10.81,1.68,6.04,1
9.12,2.08,4.6,1
11.66,3.12,4.58,1
9.44,1.65,5.3,1
6.2,1.93,5.24,0
5.87,5.5,5.7,1
10.29,4.71,7.37,1
11.16,4.38,8.07,1
3.78,5.32,7.05,1
6.05,3.0,6.61,0
5.56,5.93,7.25,1
9.26,2.9,7.06,1
8.06,5.0,5.03,1
3.82,2.35,6.84,0
4.49,3.1,7.17,0
4.91,0.99,7.71,0
10.08,5.64,5.81,1
11.39,4.24,6.57,1
8.47,5.94,5.65,1
4.52,4.39,4.7,1
3.43,3.66,8.23,0
10.09,3.57,5.59,1
5.29,5.39,6.54,1
8.4,4.48,5.64,1
11.36,4.35,6.3,1
3.17,1.04,5.19,0
3.01,0.54,7.68,0
3.67,2.38,4.75,0
6.5,2.2,6.65,1
4.25,4.27,4.61,1
11.25,0.87,8.65,1
4.42,2.77,5.86,0
9.22,1.15,7.38,1
10.94,4.38,5.86,1
9.18,5.07,5.34,1
6.2,2.91,7.39,0
5.65,5.75,8.68,1
11.82,3.27,8.5,1
8.14,1.89,5.06,1
9.57,1.53,5.68,1
7.31,2.18,5.34,0
4.86,1.23,8.11,0
9.0,3.16,5.83,1
6.19,5.73,8.08,1
7.64,1.51,7.05,1
9.05,2.53,5.21,1
4.72,4.98,7.81,1
10.48,4.07,7.31,1
11.83,0.69,8.05,1
8.56,2.48,5.58,1
8.41,2.91,6.47,1
10.29,4.67,5.87,1
3.21,2.72,4.79,0
4.56,3.75,7.92,0
8.21,3.52,8.82,1
9.78,2.04,5.77,1
5.53,5.73,8.08,1
10.48,3.36,8.39,1
11.81,4.55,4.84,1
8.41,1.17,8.45,1
7.65,5.96,7.99,1
4.54,5.51,7.99,1
9.17,5.11,8.62,1
5.25,2.36,6.79,0
6.03,1.75,6.22,1
8.0,5.29,6.57,1
9.03,2.94,4.56,1
11.47,1.69,8.27,1
9.84,2.2,7.15,1
8.32,2.81,5.61,1
4.78,0.74,8.37,0
8.01,1.97,6.92,1
9.92,5.55,6.91,1
5.94,2.92,7.9,0
4.37,4.39,8.78,1
10.78,0.88,4.75,1
3.9,3.5,5.47,0
10.01,5.61,8.53,1
5.84,2.64,7.98,0
7.7,4.11,7.96,1
9.49,2.36,6.07,1
3.59,2.87,6.82,0
7.86,1.69,7.6,0
5.53,0.76,6.39,0
10.88,2.88,6.08,1
4.29,5.54,5.72,1
10.93,3.42,6.34,1
10.97,3.0,7.19,1
6.22,2.0,8.66,0
10.49,4.87,6.13,1
6.87,1.96,6.95,1
5.03,3.66,6.58,0
5.17,5.1,8.36,1
5.64,1.47,7.77,0
7.33,1.75,4.55,1
10.52,5.87,8.62,1
10.22,4.16,7.05,1
3.61,0.61,7.89,0
4.2,0.81,4.65,0
10.24,4.71,6.42,1
6.36,1.35,4.6,0
5.88,3.03,6.65,0
4.37,4.53,8.24,1
8.5,1.99,5.96,1
8.44,5.85,6.49,1
7.94,2.67,7.63,1
9.13,5.16,6.13,1
3.78,3.07,8.97,0
11.47,4.78,4.85,1
10.86,5.72,7.5,1
9.17,0.67,6.91,1
5.97,3.42,5.01,0
4.13,3.89,4.71,0
6.93,2.75,6.72,1
11.96,4.98,5.24,1
4.39,4.12,6.69,1
11.47,1.49,5.06,1
8.41,0.78,5.64,1
5.22,4.28,5.53,1
8.22,4.5,6.11,1
8.2,4.8,7.91,1
5.33,2.14,6.06,0
8.16,3.07,6.38,1
5.41,2.15,4.87,0
8.27,4.27,4.91,1
11.89,4.05,6.22,1
7.4,0.51,6.74,0
3.24,1.83,7.86,0
3.7,0.84,5.48,0
11.63,3.15,6.04,1
7.91,1.26,7.56,0
3.19,3.49,7.99,0
10.48,4.37,8.18,1
5.93,3.81,8.28,0
4.17,1.37,7.76,0
4.92,1.05,5.37,0
9.13,4.32,5.34,1
4.56,3.52,8.34,0
8.12,3.21,5.91,1
4.99,4.14,5.15,1
7.24,4.28,8.42,1
3.38,3.73,8.94,0
10.64,1.14,5.79,1
4.72,0.74,7.81,0
10.01,1.51,6.41,1
10.4,5.74,8.26,1
10.0,4.0,6.22,1
5.5,4.43,8.71,1
7.03,1.99,6.64,1
9.21,1.73,5.24,1
4.04,2.02,6.58,0
8.39,5.19,5.23,1
8.98,0.97,7.15,1
8.7,4.22,6.66,1
9.62,3.53,7.49,1
8.68,0.98,8.58,1
9.66,5.95,8.38,1
6.25,2.71,8.22,0
7.81,5.33,6.61,1
5.71,3.28,7.25,0
10.77,4.38,6.44,1
11.9,4.3,7.1,1
5.88,2.67,5.93,0
10.28,4.72,5.19,1
7.81,4.15,6.16,1
6.13,1.78,5.58,0
7.55,1.65,7.59,0
3.77,5.86,4.53,1
5.8,3.0,7.32,0
9.76,5.32,8.25,1
3.72,4.5,7.97,1
11.45,1.97,6.39,1
6.36,4.29,5.43,1
5.62,3.04,5.33,0
10.59,2.57,6.91,1
9.15,3.69,8.3,1
10.31,2.83,8.64,1
6.98,5.74,6.71,1
3.31,4.98,7.79,1
9.22,5.6,7.03,1
3.03,4.59,6.57,1
7.63,2.91,7.33,1
6.59,4.66,5.47,1
4.7,4.14,5.51,1
8.74,5.84,6.7,1
5.16,1.61,7.76,0
5.39,3.28,6.72,0
3.56,4.22,5.03,1
11.19,5.27,4.6,1
4.72,2.22,4.9,0
10.52,2.4,8.94,1
9.71,0.98,4.61,1
5.99,0.8,5.97,0
5.08,1.93,6.46,0
3.58,4.88,5.74,1
8.14,4.18,7.91,1
8.73,2.72,5.15,1
11.81,1.8,7.7,1
11.37,1.02,7.05,1
4.21,3.54,5.04,0
3.02,0.65,6.89,0
6.73,3.64,7.57,0
8.52,5.54,8.92,1
11.15,1.86,6.95,1
8.17,1.07,4.91,1
5.61,2.62,6.3,0
8.79,4.33,7.39,1
5.27,5.21,7.0,1
5.64,6.0,8.74,1
5.55,1.0,5.71,0
4.64,2.42,5.08,0
5.87,0.53,6.52,0
3.25,2.85,4.5,0
6.99,1.19,8.67,1
4.55,3.35,5.57,0
3.19,3.11,6.76,0
3.04,4.37,5.38,1
7.41,4.78,7.11,1
11.32,1.25,8.89,1
6.88,0.69,4.72,0
3.94,1.08,6.94,0
7.87,1.14,5.13,0
11.7,2.09,8.01,1
9.49,1.86,7.53,1
7.69,1.62,8.94,1
5.81,5.67,8.2,1
6.95,5.28,8.93,1
4.97,4.98,5.01,1
7.8,4.47,6.39,1
3.51,1.1,8.56,0
8.62,4.49,6.01,1
4.08,1.73,5.69,0
11.07,1.86,5.72,1
8.47,4.11,6.75,1
10.85,2.7,8.52,1
8.55,0.77,4.65,1
3.77,3.09,8.1,0
3.03,3.6,8.76,0
8.18,2.93,8.12,1
5.6,1.99,5.38,0
5.3,3.61,8.8,0
10.86,5.96,5.29,1
4.09,4.56,5.28,1
7.17,1.04,4.63,1
3.55,5.28,6.05,1
10.87,3.5,7.49,1
11.73,0.87,4.63,1
4.53,4.59,6.39,1
7.12,2.72,7.66,0
7.33,3.77,6.06,1
6.94,1.79,8.09,0
9.88,2.8,7.23,1
4.56,2.79,8.54,0
3.74,5.93,5.46,1
3.39,5.07,7.8,1
9.84,2.37,5.96,1
9.99,1.92,5.57,1
11.56,3.07,7.42,1
9.42,3.32,5.2,1
4.61,3.5,5.38,0
8.67,5.36,8.68,1
7.37,4.62,6.15,1
4.87,0.53,8.9,0
5.05,1.69,8.34,0
3.62,1.23,7.88,0
6.86,1.91,7.64,0
3.36,5.28,5.68,1
10.45,5.44,6.06,1
4.22,4.75,7.08,1
7.76,3.49,8.99,1
8.15,5.79,4.95,1
5.33,1.94,8.4,0
8.02,1.3,7.56,1
7.73,4.82,8.42,1
7.17,3.91,6.21,1
4.17,2.72,8.74,0
11.07,4.48,6.49,1
8.05,1.83,5.65,1
10.35,0.98,8.78,1
3.12,1.8,8.73,0
5.39,1.23,7.96,0
10.88,1.47,5.05,1
8.33,2.99,5.83,1
10.2,0.99,8.58,1
4.15,0.8,4.75,0
4.36,0.72,8.45,0
10.84,1.61,6.2,1
7.39,2.3,6.34,0
6.28,5.54,5.5,1
7.19,2.84,5.84,0
8.58,1.93,7.9,1
3.91,4.96,8.58,1
10.41,3.78,8.85,1
7.53,4.8,7.11,1
3.13,0.67,7.96,0
4.57,1.66,5.65,0
7.47,1.93,8.44,1
8.13,5.98,7.8,1
9.67,5.25,7.0,1
11.71,1.93,8.58,1
8.49,5.07,7.41,1
5.54,0.58,7.6,0
5.74,5.47,5.34,1
3.92,2.35,6.34,0
5.67,2.68,4.92,0
4.06,3.37,5.92,0
3.09,5.19,8.12,1
3.48,0.99,7.41,0
8.12,1.03,8.49,1
10.23,3.46,7.87,1
7.04,4.53,5.99,1
8.66,5.03,6.46,1
4.34,4.81,7.74,1
9.79,2.02,6.12,1
6.5,5.21,7.01,1
8.93,3.54,7.28,1
5.38,3.01,6.71,0
9.93,5.25,4.55,1
6.79,3.15,5.71,0
4.09,3.33,5.42,0
4.29,2.18,7.96,0
7.88,4.18,7.59,1
8.42,3.62,4.92,1
9.44,4.25,6.05,1
10.86,5.95,7.37,1
4.81,1.7,6.14,0
9.77,5.39,4.52,1
9.72,2.6,6.1,1
5.09,5.98,8.87,1
8.35,2.09,4.97,1
7.15,3.98,8.46,0
6.84,5.29,6.51,1
5.89,2.32,8.43,0
10.8,1.93,6.79,1
7.67,5.14,4.58,1
11.8,0.55,8.54,1
3.49,5.12,4.54,1
3.98,5.62,4.63,1
8.09,5.94,5.3,1
10.94,4.35,5.45,1
10.47,3.59,7.96,1
7.32,3.07,6.92,0
3.74,1.08,8.0,0
11.93,4.61,6.76,1
4.42,4.28,8.0,1
9.55,2.61,6.38,1
3.99,3.65,6.09,0
8.52,4.86,6.9,1
9.81,2.7,4.92,1
11.23,5.94,4.56,1
9.59,1.62,6.93,1
3.8,1.59,6.64,0
9.92,5.52,8.61,1
11.3,0.92,6.26,1
4.09,3.1,5.24,0
11.21,3.5,7.04,1
4.96,4.89,5.0,1
9.8,4.55,6.39,1
10.18,1.51,7.76,1
5.21,0.76,6.75,0
7.62,0.64,7.19,1
7.38,5.38,5.66,1
8.01,4.97,6.79,1
3.35,5.65,6.06,1
10.52,2.5,8.16,1
3.43,5.5,7.73,1
10.92,4.23,5.92,1
10.03,3.08,6.19,1
6.66,3.49,7.9,1
9.48,1.43,6.26,1
3.23,4.45,7.25,1
8.14,4.94,7.71,1
8.97,4.75,7.36,1
6.52,0.68,8.31,1
3.72,1.38,8.86,0
3.94,1.49,7.7,0
11.95,5.63,6.39,1
11.62,5.43,5.86,1
5.64,3.04,6.58,0
9.03,2.22,5.78,1
9.53,2.27,4.73,1
3.73,0.81,8.13,0
6.8,4.69,6.34,1
6.01,4.32,5.41,1
6.22,2.07,5.24,1
4.87,3.25,4.89,0
4.85,1.42,4.91,0
6.52,5.86,8.0,1
9.82,1.35,6.13,1
10.78,4.6,5.8,1
4.04,3.04,6.28,0
7.39,2.28,8.63,1
5.45,3.24,5.79,0
5.68,2.59,7.63,0
7.01,2.66,7.63,1
3.61,0.87,8.14,0
8.19,1.8,6.24,1
9.1,3.73,7.97,1
3.66,5.11,5.8,1
7.87,3.85,8.54,0
9.37,5.68,5.32,1
7.14,0.6,5.47,0
10.5,1.88,7.72,1
10.89,4.0,4.6,1
10.88,5.33,5.21,1
6.04,2.84,5.45,0
5.31,3.16,5.62,0
9.26,0.84,4.7,1
3.32,4.7,7.11,1
11.31,5.32,6.87,1
10.65,2.92,6.15,1
3.21,3.82,7.69,0
6.82,0.82,5.36,0
4.63,0.62,5.93,0
5.61,1.85,6.19,0
9.58,1.6,6.61,1
7.58,3.0,5.85,1
8.13,1.71,6.71,1
11.5,3.38,6.6,1
3.89,4.44,8.11,1
10.97,0.98,4.79,1
10.94,3.29,6.33,1
10.0,2.72,7.25,1
8.44,5.37,7.8,1
10.04,1.19,8.24,1
5.92,4.42,8.87,1
9.94,0.87,7.93,1
6.15,4.25,7.29,1
3.03,5.62,8.2,1
7.05,5.2,4.99,1
9.21,1.54,8.71,1
10.37,2.92,8.48,1
4.45,4.46,5.08,1
7.04,1.56,5.64,1
5.67,1.29,7.91,0
3.93,4.26,6.5,1
4.9,1.92,5.9,0
10.64,5.28,8.81,1
7.66,3.21,8.49,1
4.64,0.95,5.22,0
4.2,5.61,8.22,1
10.14,1.19,5.58,1
7.57,4.52,7.23,1
5.64,2.23,7.18,0
3.8,4.06,6.29,1
3.88,1.93,5.83,0
10.95,5.69,8.94,1
11.79,5.4,6.07,1
4.99,4.17,4.99,1
7.38,0.7,8.91,0
9.15,1.77,5.91,1
10.63,1.06,8.67,1
3.76,4.53,6.82,1
4.79,0.52,4.94,0
11.48,4.18,7.59,1
9.76,0.92,7.93,1
5.6,2.65,6.5,0
8.85,0.66,6.06,1
8.81,3.7,8.25,1
9.97,1.75,4.82,1
10.43,2.97,5.75,1
5.52,3.43,7.3,0
3.72,1.81,7.21,0
5.03,1.27,5.44,0
7.22,5.42,6.78,1
8.12,1.9,7.24,1
4.1,4.93,7.92,1
9.9,4.89,7.39,1
5.23,3.48,8.93,0
10.79,3.44,7.54,1
3.19,2.07,5.16,0
4.99,2.62,8.89,0
10.75,5.48,4.75,1
7.01,5.66,4.71,1
9.66,3.96,4.53,1
5.11,2.94,6.63,0
8.42,0.93,7.22,1
7.91,1.31,5.57,0
9.75,4.61,7.66,1
3.69,2.09,4.89,0
9.3,3.85,8.09,1
8.21,5.51,8.95,1
8.39,3.35,5.21,1
7.67,4.91,5.89,1
4.36,1.86,7.91,0
3.39,1.68,5.35,0
8.77,4.56,8.15,1
3.41,3.84,8.63,0
7.22,4.81,8.64,1
8.07,2.79,5.27,1
3.57,4.47,6.05,1
7.31,3.57,5.03,0
11.47,5.03,6.18,1
11.23,1.19,5.45,1
5.02,1.41,5.83,0
3.54,3.14,5.57,0
7.22,4.18,6.17,1
10.68,1.95,6.04,1
8.98,2.99,5.83,1
9.0,5.13,4.87,1
4.13,1.34,4.65,0
11.41,1.81,8.26,1
6.07,4.12,4.54,1
7.05,2.53,8.0,1
5.3,1.12,5.69,0
7.05,2.95,6.4,0
5.78,3.84,4.93,0
7.45,2.3,6.96,0
3.3,2.22,6.0,0
8.05,5.74,6.89,1
3.73,3.59,5.22,0
5.67,2.63,5.75,0
8.51,5.12,7.52,1
3.05,1.88,7.82,0
11.26,5.06,5.82,1
4.29,0.62,4.98,0
3.11,2.39,8.07,0
5.11,0.83,8.69,0
4.31,3.99,4.86,0
11.19,1.17,5.82,1
7.0,0.79,6.86,1
5.15,5.35,4.63,1
11.34,1.41,4.63,1
5.28,4.13,5.51,1
7.81,5.7,8.41,1
10.95,4.47,5.47,1
10.76,2.27,7.6,1
7.17,3.0,7.86,1
4.23,3.99,4.98,0
5.48,2.76,7.89,0
6.74,5.16,5.54,1
8.84,0.82,8.13,1
3.6,1.47,8.99,0
5.05,5.7,5.61,1
9.88,4.27,7.26,1
10.81,1.4,5.17,1
8.43,4.03,6.65,1
4.97,4.86,6.56,1
7.38,4.55,5.52,1
4.24,2.69,7.09,0
11.53,1.45,8.21,1
10.77,1.72,8.77,1
5.96,4.2,7.59,1
6.09,5.96,7.27,1
9.98,5.63,6.35,1
7.86,5.35,6.42,1
10.77,1.2,8.06,1
11.58,1.77,4.8,1
8.38,5.92,7.11,1
6.73,1.94,4.52,1
6.9,5.85,7.65,1
10.33,2.14,5.4,1
4.69,2.67,7.95,0
10.54,3.62,7.56,1
9.77,1.23,7.6,1
7.51,5.13,6.93,1
8.12,3.08,4.74,1
7.6,1.25,4.63,1
4.33,5.35,9.0,1
6.0,2.41,6.5,0
3.24,3.8,6.8,0
9.4,1.05,6.32,1
8.4,3.71,7.09,1
3.54,2.17,4.97,0
11.09,3.07,5.35,1
11.65,3.48,7.62,1
8.77,0.8,7.79,1
5.31,5.75,8.55,1
10.4,4.71,8.69,1
11.45,1.93,5.53,1
6.57,2.23,7.66,0
10.78,1.48,7.12,1
3.44,2.3,4.68,0
4.89,0.81,8.15,0
11.21,5.22,8.25,1
4.82,3.75,5.43,0
6.69,0.59,4.66,0
10.44,3.88,6.92,1
8.81,1.35,7.78,1
4.2,5.12,7.23,1
4.91,2.69,6.26,0
3.65,5.99,7.34,1
8.64,1.89,8.25,1
7.66,2.35,8.77,0
7.28,3.4,5.8,0
4.31,2.63,7.36,0
8.16,0.6,6.74,1
4.47,3.69,8.09,0
7.87,1.06,7.63,1
4.26,2.47,5.67,0
4.6,1.03,7.85,0
9.1,4.66,7.61,1
7.36,3.69,8.73,1
4.71,3.21,7.36,0
7.0,2.38,7.38,1
6.03,5.03,5.63,1
6.11,2.11,8.17,0
7.71,1.02,4.88,0
6.42,5.6,8.03,1
7.84,1.77,6.25,0
8.69,3.93,7.32,1
4.41,5.26,7.22,1
7.65,4.27,6.11,1
8.56,4.16,8.35,1
8.04,0.76,4.88,1
4.32,1.1,5.92,0
5.22,5.33,6.58,1
8.55,3.14,6.65,1
9.95,1.47,5.9,1
9.79,3.28,5.76,1
8.93,5.07,7.62,1
11.67,4.48,6.41,1
3.27,5.18,8.73,1
3.23,1.95,4.62,0
6.78,3.7,8.48,0
9.91,4.2,6.93,1
8.85,0.87,6.12,1
10.35,0.76,8.22,1
6.36,3.32,7.39,1
5.22,1.35,5.26,0
8.48,5.67,4.92,1
7.97,5.75,8.96,1
8.02,1.72,8.32,1
5.1,4.04,6.96,1
11.4,2.69,8.64,1
10.64,2.8,4.84,1
5.05,2.99,5.17,0
4.01,3.73,8.41,0
8.87,2.23,6.91,1
3.2,2.65,5.87,0
6.08,2.83,8.95,0
4.13,4.84,6.66,1
4.86,4.74,6.59,1
10.11,0.94,5.52,1
10.23,2.24,5.77,1
10.98,4.97,6.37,1
6.41,1.64,6.36,0
6.87,3.56,6.56,1
4.42,5.05,7.95,1
3.25,4.27,7.38,1
5.34,2.56,6.3,0
3.17,2.62,7.31,0
8.75,0.96,8.64,1
3.25,5.09,6.63,1
4.27,0.94,5.56,0
3.02,4.59,7.52,1
4.5,5.78,4.67,1
3.22,3.64,7.08,0
9.81,5.91,6.5,1
10.18,4.19,6.43,1
4.53,5.88,6.18,1
10.23,2.66,4.52,1
8.93,4.51,6.91,1
10.54,3.81,4.54,1
7.3,1.11,6.27,1
7.6,5.58,8.82,1
5.38,1.48,8.36,0
4.21,5.32,7.54,1
9.2,1.15,8.08,1
7.61,0.8,5.01,0
11.65,4.45,8.92,1
6.88,3.63,6.65,0
9.38,4.6,7.9,1
7.32,1.5,6.7,0
3.71,4.82,6.91,1
8.74,5.1,8.54,1
8.35,1.76,5.54,1
11.37,0.9,4.68,1
3.13,5.66,7.27,1
4.34,1.85,8.94,0
8.64,1.94,8.14,1
5.3,1.46,8.79,0
11.97,5.41,5.96,1
9.28,3.58,8.19,1
4.06,2.97,5.35,0
10.14,1.33,8.42,1
8.04,0.99,7.63,1
8.69,5.47,6.2,1
3.59,4.92,7.44,1
10.73,5.14,5.48,1
6.17,2.37,5.23,0
5.04,5.47,6.18,1
6.16,1.18,8.06,0
5.07,3.59,6.81,0
5.54,2.45,8.36,0
5.7,2.54,4.5,0
4.45,1.54,7.32,0
8.11,4.5,4.66,1
7.83,4.17,6.95,1
8.33,5.7,7.85,1
6.19,1.8,5.86,0
6.19,5.22,5.54,1
7.48,3.66,5.03,0
3.67,1.35,8.55,0
6.39,1.84,5.65,1
10.12,2.62,6.78,1
11.43,0.73,4.95,1
6.29,4.6,8.59,1
3.81,3.73,7.75,0
6.13,5.04,6.72,1
3.73,1.8,6.08,0
6.48,0.81,8.56,1
6.36,1.04,8.04,0
11.98,4.92,5.63,1
11.62,2.48,4.8,1
10.94,0.64,6.44,1
9.99,0.73,5.34,1
7.27,2.09,6.51,1
8.74,2.65,5.64,1
11.17,1.4,8.14,1
3.95,2.1,5.58,0
9.58,2.84,8.74,1
5.23,3.23,4.72,0
7.69,2.33,8.54,1
3.41,5.27,6.76,1
3.88,3.39,5.32,0
10.97,3.74,6.43,1
3.26,2.4,7.33,0
8.71,1.67,6.47,1
7.44,5.8,5.67,1
8.4,3.95,5.2,1
7.24,5.61,4.62,1
11.25,4.31,6.43,1
3.29,3.49,7.49,0
6.24,1.6,8.83,1
10.34,5.22,6.83,1
4.38,0.6,4.66,0
11.64,5.24,5.53,1
8.63,1.01,8.32,1
5.04,3.22,5.66,0
8.8,2.66,8.67,1
6.35,3.2,6.7,0
6.1,1.73,5.66,0
11.32,1.43,4.83,1
9.03,2.54,5.83,1
7.36,4.54,7.96,1
11.84,3.1,7.52,1
9.84,4.18,7.05,1
3.78,2.43,7.16,0
4.45,2.01,6.12,0
11.19,5.69,7.46,1
5.24,0.96,5.07,0
11.44,3.43,8.89,1
11.45,1.06,7.7,1
4.88,3.08,8.18,0
3.48,3.14,4.85,0
11.93,4.67,8.72,1
9.28,1.94,6.52,1
8.72,5.61,7.01,1
10.81,2.17,8.46,1
8.08,4.38,8.07,1
7.67,4.49,4.56,1
9.24,4.33,7.27,1
3.95,5.36,8.65,1
6.8,3.17,6.62,1
